suite,task,optimizer,trial_index,hyperparameters,mean_final_val_loss,mean_best_val_loss,mean_final_val_accuracy,mean_best_val_accuracy,mean_steps_to_target_loss,mean_steps_to_target_accuracy,mean_runtime_seconds,loss_variance,divergence_rate,selection_score
tuning,pinn_harmonic_oscillator,magneto_hamiltonian_adam,1,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.38, ""activation_rotation_weight"": 0.5, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.14, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.12, ""conflict_damping"": 0.2, ""conflict_gate_threshold"": 0.28, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.25, ""min_alignment_scale"": 0.88, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""projection_activation_threshold"": 0.18, ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.22, ""stable_coherence_bonus"": 0.24, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",1.573893666267395,0.44183850288391113,,,,,0.5005345829995349,2.3834923039886884,0.0,-0.5610131180833455
tuning,pinn_harmonic_oscillator,magneto_hamiltonian_adam,2,"{""activation_conflict_weight"": 0.5, ""activation_rotation_threshold"": 0.25, ""activation_rotation_weight"": 0.25, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.22, ""betas"": [0.9, 0.99], ""coherence_strength"": 0.06, ""conflict_damping"": 0.32, ""conflict_gate_threshold"": 0.25, ""drift_threshold"": 0.05, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.5, ""friction"": 0.03, ""lr"": 0.03, ""mass_alignment_strength"": 0.0, ""mass_anisotropy_cap"": 1.3, ""mass_change_cap"": 1.03, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.8, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.35, ""min_alignment_scale"": 0.85, ""min_inverse_mass"": 0.5, ""mode"": ""leapfrog_with_closure"", ""projection_activation_threshold"": 0.0, ""projection_strength"": 0.08, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.12, ""stable_coherence_bonus"": 0.32, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0}",0.4127788543701172,0.405279278755188,,,,,0.5722727499669418,2.175207743676907,0.0,-0.5140396659390334
tuning,pinn_harmonic_oscillator,real_hamiltonian_adam,1,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",1.9559303522109985,0.4177072048187256,,,,,0.42563945800065994,2.259303478029496,0.0,-0.5306723787202003
tuning,pinn_harmonic_oscillator,real_hamiltonian_adam,2,"{""adaptive_mass_trust"": 0.04, ""betas"": [0.9, 0.99], ""drift_threshold"": 0.05, ""energy_correction_strength"": 0.04, ""fixed_mass"": 0.75, ""friction"": 0.035, ""lr"": 0.015, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.4, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.95, ""mass_warmup_steps"": 32, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""leapfrog_with_closure"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",2.1068856716156006,0.4209606349468231,,,,,0.4222210410516709,2.516036810677788,0.0,-0.5467624754807126
tuning,pinn_harmonic_oscillator,lbfgs,1,"{""history_size"": 20, ""lr"": 0.8, ""max_iter"": 8}",0.06598078459501266,0.05121977999806404,,,,,1.1683175000362098,0.8020257308222172,0.0,-0.0913210665391749
tuning,pinn_harmonic_oscillator,lbfgs,2,"{""history_size"": 10, ""lr"": 0.8, ""max_iter"": 4}",0.0951586589217186,0.08731076121330261,,,,,0.6283321250230074,0.800083858786793,0.0,-0.12731495415264227
tuning,pinn_harmonic_oscillator,adamw_lbfgs_hybrid,1,"{""adamw_lr"": 0.001, ""history_size"": 20, ""lbfgs_lr"": 0.8, ""max_iter"": 8, ""warmup_steps"": 48, ""weight_decay"": 0.0001}",0.08396527916193008,0.07875711470842361,,,,,0.5899785000365227,3.1817765913760665,0.0,-0.23784594427722694
tuning,pinn_harmonic_oscillator,adamw_lbfgs_hybrid,2,"{""adamw_lr"": 0.003, ""history_size"": 20, ""lbfgs_lr"": 1.0, ""max_iter"": 8, ""warmup_steps"": 24, ""weight_decay"": 0.0}",0.03264014050364494,0.03264014050364494,,,,,0.8824550830759108,1.5426751043736313,0.0,-0.10977389572232651
tuning,pinn_poisson_1d,blockwise_consensus_direction_optimizer,1,"{""block_strategy"": ""smart_bcdo"", ""coherence_weight"": 0.18, ""conflict_penalty"": 0.12, ""consensus_matrix_mix"": 0.14, ""consensus_memory_mix"": 0.38, ""cost_penalty_weight"": 0.02, ""descent_weight"": 0.52, ""dimension_power"": 0.06, ""energy_decay"": 0.97, ""energy_power"": 0.5, ""fallback_threshold"": 0.06, ""grad_decay"": 0.97, ""improvement_weight"": 0.04, ""lr"": 0.015, ""magnitude_mode"": ""energy_normalized"", ""matrix_candidate_mode"": ""row_column_consensus"", ""matrix_consensus_bonus"": 0.05, ""max_scale"": 1.45, ""max_update_ratio"": 0.16, ""memory_decay"": 0.88, ""min_scale"": 0.82, ""oscillation_penalty"": 0.12, ""recoverability_drop_fraction"": 0.1, ""recoverability_interval"": 8, ""recoverability_keep_ratio"": 0.5, ""recoverability_noise_scale"": 0.02, ""recoverability_samples"": 0, ""recoverability_weight"": 0.0, ""recovery_threshold"": 0.55, ""row_column_energy_weight"": 0.55, ""row_column_mix"": 0.6, ""selection_mode"": ""winner_take_all"", ""selection_temperature"": 0.25, ""small_matrix_cutoff"": 1024, ""smooth_decay"": 0.96, ""stability_weight"": 0.16, ""stable_consensus_bonus"": 0.1, ""trust_decay"": 0.9, ""use_gradient_candidate"": true, ""use_low_rank_candidate"": true, ""use_recoverability_gate"": false, ""use_stable_consensus_candidate"": true, ""use_trusted_direction_candidate"": true, ""weight_decay"": 0.0}",0.4196939170360565,0.038743484765291214,,,,,3.008987082983367,143.50949225028043,0.0,-7.214218097279313
tuning,pinn_poisson_1d,blockwise_consensus_direction_optimizer,2,"{""block_strategy"": ""tensor"", ""coherence_weight"": 0.18, ""conflict_penalty"": 0.12, ""consensus_matrix_mix"": 0.14, ""consensus_memory_mix"": 0.25, ""cost_penalty_weight"": 0.0, ""descent_weight"": 0.52, ""dimension_power"": 0.0, ""energy_decay"": 0.99, ""energy_power"": 0.5, ""fallback_threshold"": 0.06, ""grad_decay"": 0.97, ""improvement_weight"": 0.08, ""lr"": 0.006, ""magnitude_mode"": ""energy_normalized"", ""matrix_candidate_mode"": ""row_column_consensus"", ""matrix_consensus_bonus"": 0.0, ""max_scale"": 1.45, ""max_update_ratio"": 0.24, ""memory_decay"": 0.92, ""min_scale"": 0.75, ""oscillation_penalty"": 0.12, ""recoverability_drop_fraction"": 0.1, ""recoverability_interval"": 4, ""recoverability_keep_ratio"": 0.5, ""recoverability_noise_scale"": 0.02, ""recoverability_samples"": 0, ""recoverability_weight"": 0.0, ""recovery_threshold"": 0.55, ""row_column_energy_weight"": 0.55, ""row_column_mix"": 0.45, ""selection_mode"": ""winner_take_all"", ""selection_temperature"": 0.25, ""small_matrix_cutoff"": 2048, ""smooth_decay"": 0.94, ""stability_weight"": 0.16, ""stable_consensus_bonus"": 0.16, ""trust_decay"": 0.86, ""use_gradient_candidate"": true, ""use_low_rank_candidate"": true, ""use_recoverability_gate"": false, ""use_stable_consensus_candidate"": true, ""use_trusted_direction_candidate"": true, ""weight_decay"": 0.0001}",0.005163839552551508,0.005163839552551508,,,88.0,,2.7000667499378324,133.02155385367567,0.0,-6.6562415322363355
tuning,pinn_poisson_1d,bcdo_structured_core,1,"{""block_strategy"": ""smart_v3"", ""coherence_weight"": 0.22, ""conflict_penalty"": 0.16, ""consensus_matrix_mix"": 0.18, ""consensus_memory_mix"": 0.42, ""cost_penalty_weight"": 0.03, ""descent_weight"": 0.48, ""dimension_power"": 0.08, ""fallback_threshold"": 0.1, ""grad_decay"": 0.97, ""improvement_weight"": 0.08, ""lr"": 0.018, ""magnitude_mode"": ""block_norm"", ""matrix_candidate_mode"": ""row_column_consensus"", ""matrix_consensus_bonus"": 0.06, ""max_scale"": 1.75, ""max_update_ratio"": 0.18, ""memory_decay"": 0.88, ""min_scale"": 0.7, ""orthogonal_strength"": 0.0, ""oscillation_penalty"": 0.16, ""projection_strength"": 0.0, ""recoverability_drop_fraction"": 0.1, ""recoverability_keep_ratio"": 0.5, ""recoverability_noise_scale"": 0.03, ""recoverability_samples"": 1, ""recoverability_weight"": 0.05, ""recovery_threshold"": 0.52, ""rmsprop_decay"": 0.97, ""row_column_energy_weight"": 0.55, ""row_column_mix"": 0.6, ""selection_mode"": ""winner_take_all"", ""selection_temperature"": 0.25, ""smooth_decay"": 0.96, ""stability_weight"": 0.12, ""stable_consensus_bonus"": 0.12, ""stress_candidate_penalty"": 0.16, ""stress_gate_power"": 1.0, ""stress_gate_threshold"": 0.28, ""topk_fraction"": 0.18, ""trust_decay"": 0.9, ""use_gradient_candidate"": true, ""use_low_rank_candidate"": true, ""use_muon_like_candidate"": false, ""use_normalized_gradient_candidate"": true, ""use_orthogonal_escape_candidate"": false, ""use_projection_candidate"": false, ""use_sign_candidate"": true, ""use_smoothed_direction_candidate"": true, ""use_sparse_topk_candidate"": true, ""use_stable_consensus_candidate"": true, ""use_trusted_direction_candidate"": true, ""weight_decay"": 0.0}",0.055029015988111496,0.055029015988111496,,,,,8.375323292100802,415.22403475184404,0.0,-20.816230753580314
tuning,pinn_poisson_1d,bcdo_structured_core,2,"{""block_strategy"": ""smart_v3"", ""coherence_weight"": 0.22, ""conflict_penalty"": 0.24, ""consensus_matrix_mix"": 0.0, ""consensus_memory_mix"": 0.6, ""cost_penalty_weight"": 0.03, ""descent_weight"": 0.48, ""dimension_power"": 0.18, ""fallback_threshold"": 0.0, ""grad_decay"": 0.99, ""improvement_weight"": 0.08, ""lr"": 0.018, ""magnitude_mode"": ""block_norm"", ""matrix_candidate_mode"": ""rank1_svd"", ""matrix_consensus_bonus"": 0.06, ""max_scale"": 1.75, ""max_update_ratio"": 0.28, ""memory_decay"": 0.82, ""min_scale"": 0.65, ""orthogonal_strength"": 0.0, ""oscillation_penalty"": 0.08, ""projection_strength"": 0.0, ""recoverability_drop_fraction"": 0.0, ""recoverability_keep_ratio"": 0.65, ""recoverability_noise_scale"": 0.06, ""recoverability_samples"": 2, ""recoverability_weight"": 0.0, ""recovery_threshold"": 0.45, ""rmsprop_decay"": 0.97, ""row_column_energy_weight"": 0.35, ""row_column_mix"": 0.6, ""selection_mode"": ""fallback_to_gradient"", ""selection_temperature"": 0.3, ""smooth_decay"": 0.94, ""stability_weight"": 0.05, ""stable_consensus_bonus"": 0.0, ""stress_candidate_penalty"": 0.28, ""stress_gate_power"": 0.75, ""stress_gate_threshold"": 0.42, ""topk_fraction"": 0.28, ""trust_decay"": 0.94, ""use_gradient_candidate"": true, ""use_low_rank_candidate"": true, ""use_muon_like_candidate"": false, ""use_normalized_gradient_candidate"": true, ""use_orthogonal_escape_candidate"": false, ""use_projection_candidate"": false, ""use_sign_candidate"": true, ""use_smoothed_direction_candidate"": true, ""use_sparse_topk_candidate"": true, ""use_stable_consensus_candidate"": true, ""use_trusted_direction_candidate"": true, ""weight_decay"": 0.0}",1590.5091552734375,0.6094430088996887,,,,,8.654223749996163,89553568.58790372,0.0,-4477679.038838196
tuning,pinn_poisson_1d,adamw,1,"{""lr"": 0.001, ""weight_decay"": 0.0001}",0.0004964080289937556,0.00022369198268279433,,,48.0,,0.20075045805424452,349.9502609087101,0.0,-17.49773673741819
tuning,pinn_poisson_1d,adamw,2,"{""lr"": 0.003, ""weight_decay"": 0.001}",2.5514746084809303e-05,2.5514746084809303e-05,,,40.0,,0.2002105419524014,213.5142979207262,0.0,-10.675740410782396
tuning,pinn_poisson_1d,rmsprop,1,"{""alpha"": 0.99, ""lr"": 0.005, ""momentum"": 0.0, ""weight_decay"": 0.0}",0.018094053491950035,0.011351889930665493,,,,,0.1847556249704212,492.1605067392715,0.0,-24.619377226894244
tuning,pinn_poisson_1d,rmsprop,2,"{""alpha"": 0.99, ""lr"": 0.01, ""momentum"": 0.0, ""weight_decay"": 0.001}",0.4859703481197357,0.07900150865316391,,,,,0.18592354201246053,186.83225146606162,0.0,-9.420614081956245
tuning,pinn_poisson_1d,sgd_momentum,1,"{""lr"": 0.03, ""momentum"": 0.9, ""nesterov"": false, ""weight_decay"": 0.0}",inf,inf,,,,,0.013787208939902484,2.9419420421580188e+16,1.0,-inf
tuning,pinn_poisson_1d,sgd_momentum,2,"{""lr"": 0.05, ""momentum"": 0.85, ""nesterov"": false, ""weight_decay"": 0.001}",inf,inf,,,,,0.007990709040313959,1649149209002969.2,1.0,-inf
tuning,pinn_poisson_1d,magneto_hamiltonian_adam,1,"{""activation_conflict_weight"": 0.7, ""activation_rotation_threshold"": 0.38, ""activation_rotation_weight"": 0.5, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.14, ""betas"": [0.9, 0.999], ""coherence_strength"": 0.12, ""conflict_damping"": 0.2, ""conflict_gate_threshold"": 0.28, ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.0, ""friction"": 0.03, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.5, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.25, ""min_alignment_scale"": 0.88, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""projection_activation_threshold"": 0.18, ""projection_strength"": 0.12, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.22, ""stable_coherence_bonus"": 0.24, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.07433710247278214,0.02168837934732437,,,,,0.7648286249022931,276.9868613866948,0.0,-13.871031448682064
tuning,pinn_poisson_1d,magneto_hamiltonian_adam,2,"{""activation_conflict_weight"": 0.5, ""activation_rotation_threshold"": 0.25, ""activation_rotation_weight"": 0.25, ""adaptive_mass_trust"": 0.08, ""alignment_strength"": 0.22, ""betas"": [0.9, 0.99], ""coherence_strength"": 0.06, ""conflict_damping"": 0.32, ""conflict_gate_threshold"": 0.25, ""drift_threshold"": 0.05, ""energy_correction_strength"": 0.06, ""field_clip"": 2.0, ""fixed_mass"": 1.5, ""friction"": 0.03, ""lr"": 0.03, ""mass_alignment_strength"": 0.0, ""mass_anisotropy_cap"": 1.3, ""mass_change_cap"": 1.03, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.8, ""mass_smoothing"": 0.98, ""mass_warmup_steps"": 32, ""max_alignment_scale"": 1.12, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""max_projection"": 0.35, ""min_alignment_scale"": 0.85, ""min_inverse_mass"": 0.5, ""mode"": ""leapfrog_with_closure"", ""projection_activation_threshold"": 0.0, ""projection_strength"": 0.08, ""relative_energy_floor"": 0.1, ""rotation_penalty"": 0.12, ""stable_coherence_bonus"": 0.32, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0}",0.003757735714316368,0.003757735714316368,,,88.0,,0.9179513329872862,268.9673752564108,0.0,-13.452126498534856
tuning,pinn_poisson_1d,real_hamiltonian_adam,1,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.22821836173534393,0.00816552434116602,,,64.0,,0.626623332966119,248.27294673189618,0.0,-12.421812860935976
